,duration_ms,popularity,danceability,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
708,0.3170467080791282,0.26,0.369,0.9765510019127686,0.0907,3.89e-05,0.79,0.675,0.502,2.2667576045902096
709,1.32794421738652,0.37,0.767,-0.0836899349415627,0.0457,0.00637,0.877,0.088,0.246,0.003899309466667276
710,1.030824989477582,0.49,0.312,0.4762069435140141,0.0507,0.0377,0.0,0.116,0.342,0.33463054950803567
711,-1.6488203303143203,0.2,0.578,-1.795331661967993,0.0362,0.745,0.933,0.125,0.0775,-0.15822256250922873
712,0.4653765881522477,0.22,0.68,0.9594881152672744,0.0459,0.201,0.0,0.314,0.697,0.051474280790232425
713,-0.1722082519168781,0.11,0.658,1.2575867819562012,0.0668,0.024,0.00817,0.0305,0.793,1.6412384740542714
714,0.2178505508853009,0.48,0.576,0.4469323830928233,0.0267,0.704,0.0,0.13,0.327,0.5943597490134772
715,1.6880887360640209,0.04,0.102,-1.617676901011966,0.037,0.812,0.886,0.418,0.0438,-1.3042158111407829
716,2.438810180765468,0.49,0.37,0.7343249248277146,0.0442,0.0129,0.000122,0.109,0.185,0.7901314113125841
717,-0.972190506325598,0.21,0.674,0.0518094590079494,0.106,0.658,0.643,0.186,0.819,-0.9133933194414122
718,-0.2852079938113741,0.41,0.611,0.4392373557821102,0.0384,0.00182,0.0,0.326,0.464,0.1345994200794096
719,-0.261491636528214,0.21,0.668,0.5979891148661682,0.0494,0.018,0.493,0.0622,0.786,0.3978017235519982
720,-0.6838304936374807,0.2,0.505,0.0912882947759556,0.167,0.505,0.0,0.0734,0.547,0.22096830741337492
721,-0.6181852590305476,0.0,0.534,0.6973553370958107,0.033,0.415,0.000106,0.183,0.846,-0.8799073547770297
722,1.4548159753505974,0.3,0.532,0.4149812914331235,0.104,0.18,0.000174,0.0869,0.0822,0.46071077654183706
723,0.2187694864106995,0.48,0.557,-0.5447224407747179,0.031,0.888,0.000264,0.612,0.161,-1.4376681928218302
724,-0.131863071987941,0.2,0.741,0.6287692241090205,0.0514,0.0167,0.000348,0.128,0.968,0.3957702853825352
725,-0.3515961975665019,0.02,0.541,0.7654396004753803,0.0683,0.0189,0.677,0.241,0.154,1.184721893164991
726,0.246454863090794,0.73,0.495,0.3738296236410494,0.0679,0.713,0.0,0.165,0.35,9.855418186455719e-05
727,-1.7569223413766386,0.36,0.0,-1.3058610117256813,0.0,0.175,0.585,0.581,0.0,1.2108366641645576
728,-0.2501418051985566,0.73,0.757,0.5595139783126032,0.233,0.0472,9.14e-06,0.0654,0.82,-0.1250970142942667
729,-0.405148631695583,0.23,0.629,1.2943890864856982,0.0421,0.00854,0.000146,0.237,0.105,-1.0289887043102401
730,-0.1871262903398387,0.34,0.577,0.955473318409511,0.112,0.000595,0.0015,0.11,0.492,-0.8986162450151535
731,-0.0017750396849686,0.26,0.659,-0.0759949076308495,0.0272,0.174,3.52e-05,0.333,0.665,0.3297813100067358
732,-0.816646004787115,0.11,0.688,1.0616981519378323,0.0666,0.00607,0.000145,0.917,0.784,0.5287311900870995
733,-0.7488793977438892,0.25,0.553,0.4061152817055629,0.0343,0.173,0.865,0.185,0.597,-0.8937014752503222
734,0.6094148438035586,0.0,0.723,0.2992213153676143,0.0708,0.0218,0.686,0.219,0.604,-0.9283997497900298
735,1.393775194280502,0.17,0.37,1.031587175504607,0.142,0.0859,3.74e-05,0.0666,0.395,-1.3535928647114526
737,-0.5741252333606373,0.33,0.45,0.4459286838783824,0.0304,0.669,0.0,0.112,0.514,0.4829583010106393
738,-1.145302317854946,0.64,0.823,0.5514843845970765,0.0456,0.000807,4.9e-06,0.345,0.917,0.06821726312242363
739,-0.5339462438990594,0.25,0.776,0.9720343554477846,0.164,0.0784,0.0,0.0789,0.801,-0.7210947611094534
740,-1.8731481335198743,0.25,0.327,-0.0214605836462312,0.0328,0.903,0.000275,0.139,0.446,2.5914272952549537
741,-0.5684454297408863,0.49,0.874,0.3683092779616249,0.126,0.202,0.61,0.0895,0.136,-1.1722706255209503
742,0.3137717782811651,0.2,0.177,0.438568222972483,0.115,9.65e-05,0.0455,0.952,0.07,1.1287590481094474
743,-0.4961819041691141,0.25,0.478,0.7344922080301214,0.13,8.87e-06,0.436,0.18,0.257,0.8540889485189196
744,-0.8079649968450514,0.53,0.755,-0.5903907550317756,0.034,0.848,1.57e-06,0.131,0.535,-0.45310874839909576
745,-1.63199598947165,0.0,0.646,0.4295349300425155,0.147,0.538,0.881,0.127,0.82,-1.4388805026971556
746,0.1105794921597793,0.59,0.56,-0.2089850535442596,0.0351,0.678,0.0,0.131,0.465,1.7670238149021822
747,0.291111219261229,0.17,0.633,1.051661159793424,0.045,0.0711,0.0,0.202,0.829,0.10121175081032335
748,0.2270692338688211,0.24,0.734,0.2003569427451924,0.0396,0.0554,0.784,0.143,0.558,-0.9143762733943784
749,-0.5686800515771583,0.45,0.76,0.8402151919512222,0.357,0.182,0.0,0.214,0.735,0.3925920676012775
750,1.0411190225440154,0.46,0.24,0.0829241346556152,0.0325,0.00607,0.875,0.0941,0.128,0.11284337258709046
751,0.7610001018549518,0.29,0.551,0.0912882947759556,0.0558,0.026,0.00122,0.0762,0.671,0.6547458868573695
752,-0.2328775484128762,0.2,0.312,0.4440885686519075,0.114,1.87e-06,0.00198,0.972,0.437,-0.9527114775600612
753,-0.2777196468703598,0.0,0.766,0.3865431470239667,0.0296,0.18,0.0,0.105,0.745,0.1345994200794096
754,-0.1142175547183186,0.22,0.474,0.5780824137797586,0.185,0.0498,0.000122,0.108,0.295,0.3273894553878511
755,1.096646190461719,0.24,0.158,-1.9888783271526669,0.0385,0.977,0.326,0.102,0.0337,-1.6319981893232527
756,-0.0277203044127125,0.51,0.59,0.6138810190948149,0.0921,0.217,1.66e-05,0.107,0.356,0.2015058191446439
757,-0.3208607370148715,0.55,0.42,0.6444938451352602,0.0771,0.0056,0.000128,0.109,0.801,1.6072610324134053
758,0.210029823009568,0.52,0.55,-0.8205724415435394,0.148,0.089,0.0,0.0462,0.344,-0.3472446076646332
759,-0.1559802415747323,0.24,0.538,1.027572378646844,0.142,0.0125,0.000235,0.361,0.514,0.4615954350995062
760,-1.1640036333877923,0.4,0.526,0.3308378406225005,0.21,0.671,0.0,0.285,0.963,-0.9700769973957979
761,1.4393211582468015,0.53,0.541,0.5994946636878296,0.0421,0.000179,0.0,0.938,0.277,0.003669953544308327
762,2.1719962733749947,0.0,0.478,0.6083606734153902,0.0552,0.168,1.43e-05,0.11,0.388,-0.1269318616731369
763,-0.7846787795950567,0.42,0.695,-1.2944857539620185,0.0361,0.935,0.00422,0.102,0.398,0.3679199233818258
764,-0.5678686510600509,0.12,0.545,-0.1465884190465214,0.0308,0.081,0.936,0.0987,0.636,0.5600874211867218
765,-0.4870512043741959,0.2,0.685,1.0202119177409446,0.107,0.0943,1.62e-05,0.091,0.863,0.5914436522863441
766,-0.3569827238909129,0.04,0.744,0.8452336880234265,0.214,0.0822,0.0,0.256,0.877,-0.6819076635178667
767,-0.1973323402176701,0.28,0.477,0.5402764100358205,0.394,0.215,0.0,0.315,0.716,1.7024437401923014
768,0.9597834526363932,0.51,0.432,0.2517128858840817,0.0407,0.298,0.233,0.356,0.398,1.673217242657439
769,-1.0801263269205568,0.46,0.579,-1.7349424258991366,0.0572,0.296,0.923,0.11,0.151,0.6586777026692344
770,0.7838170754324026,0.14,0.33,-4.156199497535234,0.164,0.281,0.945,0.794,0.0368,-1.841891623413307
771,0.2456141348441528,0.0,0.308,0.8375386607127133,0.035,0.449,0.0,0.0372,0.449,-1.3072302032632126
772,-0.2645514963095945,0.44,0.582,0.2602443292068288,0.0266,0.625,1.27e-06,0.205,0.23,-1.109689223848767
773,-0.1209140529619149,0.34,0.452,0.5248863554143945,0.036,0.51,0.0,0.117,0.553,0.7707016881756178
774,-0.2615600678971267,0.21,0.551,0.0359175547793028,0.0329,0.49,0.000576,0.223,0.71,0.9547761984344257
775,-0.7633672961336845,0.41,0.503,0.2679393565175417,0.188,0.676,0.809,0.0983,0.377,1.443042192004515
776,0.0760412026785738,0.0,0.641,0.8142862955781673,0.0376,0.00037,0.00858,0.16,0.669,0.42883030333396543
777,-0.0386888752584279,0.26,0.36,0.8122788971492858,0.0456,0.000904,0.179,0.124,0.525,2.487594592689955
778,1.4509251632324205,0.46,0.781,-0.149599516689844,0.0628,0.00755,0.792,0.11,0.365,-0.028570936112983624
779,0.1103644221431967,0.51,0.514,-0.0299920269689783,0.0619,0.355,0.0,0.0604,0.147,-0.20275037657859848
780,0.4527363367230943,0.59,0.441,0.3788481197132536,0.0293,0.19,0.0,0.118,0.187,-1.6011006700683477
781,-0.1836069627957589,0.16,0.683,0.3748333228554902,0.101,0.139,0.0,0.107,0.939,1.7747891511306153
782,-0.0545356251166318,0.55,0.436,0.4879167676824906,0.0852,0.271,0.0,0.132,0.709,1.5715798039207314
783,-0.904023086978741,0.5,0.778,0.7721309285716526,0.368,0.0316,0.0,0.113,0.323,1.7728560083564484
784,-1.1990795979104545,0.13,0.904,-1.479333692621538,0.165,0.191,0.935,0.0904,0.478,-0.6845616391908755
785,-0.8194321390928448,0.0,0.147,-0.8496797187623234,0.041,0.91,0.949,0.0429,0.0393,0.4318446954563956
786,-1.2757716106418604,0.26,0.686,-0.0077433610488731,0.0327,0.802,0.867,0.498,0.487,-1.0323307477503254
787,-1.657344923698869,0.12,0.549,-0.5811901788994014,0.0421,1.8e-05,0.892,0.392,0.725,-1.5446135829045553
788,-0.305092194435425,0.21,0.447,1.0006397830593483,0.175,0.000231,0.845,0.107,0.0558,0.5286001295600377
789,3.280193413366349,0.19,0.192,0.6332858705740042,0.0557,2.57e-05,0.776,0.108,0.128,0.15648652809879102
790,-0.4036040379401258,0.0,0.758,0.6041785933552202,0.267,0.185,0.0,0.324,0.288,-0.6805642931154796
791,0.2318692056025521,0.46,0.35,0.6563709525061433,0.0357,0.131,0.0,0.147,0.201,1.70450794349353
792,-1.176956713931975,0.17,0.615,-0.1226669211023481,0.0322,0.301,0.00382,0.249,0.428,0.5300745604894865
793,-0.5754254293699779,0.22,0.644,0.6105353550466787,0.0608,7.66e-05,0.000683,0.411,0.501,-0.718440785436445
794,-0.2026504351731685,0.1,0.656,-0.2059739559009373,0.0956,0.295,0.505,0.0857,0.585,2.297556828449818
795,-0.7438350282640416,0.25,0.456,0.2261185559158404,0.0343,0.0355,0.695,0.721,0.93,0.0685449144400792
796,-1.5924133305105967,0.54,0.52,-0.9236188942261312,0.128,0.463,0.69,0.194,0.144,1.579836617125648
797,1.2491894876778895,0.46,0.717,-0.3021617972848501,0.0487,0.0143,0.905,0.107,0.124,0.004030369993729599
798,4.801970195246149,0.25,0.293,-1.3087048261665968,0.0545,0.0225,0.239,0.372,0.15,0.28155103604785947
799,0.4677130306051228,0.39,0.586,-0.408052064408358,0.0475,0.00206,0.808,0.136,0.716,0.03702485768162886
800,0.135508062263678,0.45,0.588,0.5165221952940543,0.0514,0.00449,0.00288,0.104,0.23,-0.950090267018818
801,-0.2639062862598466,0.25,0.489,0.7415181025312072,0.274,0.631,0.0,0.362,0.408,0.07991441516272166
802,-0.6043621225101897,0.07,0.563,-0.0472221968168792,0.0356,0.00845,0.447,0.211,0.445,-0.12870117878847614
803,0.7566302701543861,0.15,0.201,-0.7457968500676976,0.0776,2.43e-05,0.00159,0.0991,0.0648,1.8382879764922329
804,1.2977464318763463,0.17,0.749,0.3975838383828158,0.0571,0.00132,0.862,0.0602,0.539,0.3306332034326402
805,-0.049931171579794,0.18,0.0871,0.9538004863854428,0.0738,1.92e-06,0.907,0.101,0.222,1.6296396174092693
806,2.166130727468196,0.0,0.304,-1.5775289324343325,0.0543,0.991,0.268,0.0826,0.131,-1.2961883538582253
807,-0.398325046624006,0.53,0.438,0.7492131298419203,0.227,0.0173,0.0,0.164,0.71,2.337595819467309
808,-1.170455733885272,0.19,0.576,-1.2491520061097745,0.396,0.835,0.0,0.314,0.584,-1.498349216851612
809,1.973809253094078,0.21,0.589,0.2809874463052725,0.0697,0.496,0.00134,0.771,0.312,-0.6459643139710686
810,-1.1139020954338783,0.07,0.721,-0.0487277456385402,0.137,0.947,0.828,0.145,0.141,-1.372268989817811
811,-0.2920706825223297,0.14,0.62,0.9390795645736442,0.0546,0.00995,0.000724,0.309,0.518,1.675576332144558
812,0.2132069937090845,0.38,0.512,0.1955057298753951,0.05,0.402,0.929,0.228,0.122,-0.6881658036850851
813,-0.641539907649455,0.57,0.609,0.1316035465559956,0.0284,0.138,0.00014,0.286,0.413,-0.7830208601463254
814,0.5742215683627605,0.0,0.379,0.2771399326499161,0.0794,0.00132,0.194,0.0946,0.502,0.4614643745724443
815,0.2026001315276217,0.29,0.37,0.365632746723116,0.0343,0.126,0.0,0.126,0.229,-0.5027151578921243
816,-1.8554244089714944,0.23,0.676,0.7308119775771716,0.378,0.514,0.0,0.6,0.842,-0.5353819942623684
817,0.2802892870631835,0.45,0.606,1.022386599372233,0.0476,0.328,0.0,0.153,0.641,-1.0448470280847617
818,0.228799569911327,0.26,0.61,0.5457967557152452,0.0306,0.53,0.0204,0.136,0.892,0.33073149882793634
819,-0.0457079785268982,0.58,0.667,0.5986582476757956,0.0331,0.375,0.0,0.118,0.733,0.03787675110753327
820,-0.2327406856750509,0.46,0.625,0.662727714197602,0.0811,0.37,0.0,0.105,0.445,-0.8815456113653067
821,-0.8101645765601013,0.35,0.777,-0.8245872384013029,0.0412,0.023,0.89,0.106,0.684,-0.7826276785651389
822,0.7654383649244303,0.05,0.094,-2.4771779949781307,0.0422,0.636,0.945,0.115,0.0357,-1.2292164245294601
823,3.060079027303846,0.47,0.124,0.1821230736828507,0.0324,0.174,0.0,0.268,0.105,-1.6032304036331078
824,0.6762527394115411,0.61,0.51,0.1841304721117324,0.0282,0.418,0.0,0.12,0.237,0.6518297901302363
825,1.218669097142842,0.17,0.805,-0.45505864428467,0.107,0.000744,0.579,0.114,0.512,-0.02411487819287022
826,-0.0241814250489434,0.32,0.687,-0.7468005492821382,0.0336,0.822,0.00981,0.109,0.584,-0.9113946464037144
827,-0.2240205740936087,0.44,0.603,0.1873088529574617,0.0323,0.00343,0.0,0.139,0.927,0.591116000968689
828,-0.4634619339190166,0.51,0.224,0.0876080643230058,0.0398,0.428,0.0,0.382,0.311,-0.0004912181899151992
829,-0.0824751754526876,0.55,0.582,-0.0872028821921055,0.0353,0.636,2.23e-06,0.868,0.355,-1.5689580758063524
830,-0.5188620150087396,0.45,0.738,0.7550680419261584,0.046,0.377,1.6e-05,0.273,0.802,1.5122749154251025
831,1.790344753039229,0.14,0.89,-0.8960171658290086,0.316,0.0131,0.024,0.132,0.235,-1.112539790312369
832,-0.5514451225210119,0.19,0.463,0.968521408197242,0.0361,0.00416,0.0,0.442,0.614,0.7222092931626178
833,1.8360960111122664,0.23,0.734,-0.3192246839303443,0.0523,0.489,0.941,0.626,0.624,0.40668107426046024
834,0.5445028024349754,0.0,0.733,0.7217786846472042,0.122,0.00125,0.0261,0.0895,0.619,0.037155918208691185
835,-0.8014444649786591,0.24,0.683,0.1846323217189528,0.0364,0.248,2.45e-06,0.123,0.337,-0.946158451206953
836,-0.5836371936394975,0.45,0.509,0.2500400538600137,0.0383,0.253,0.0,0.732,0.159,-1.5998228299294917
837,-1.561541007221141,0.2,0.823,0.982907763604227,0.237,0.0294,0.0648,0.304,0.775,1.1799381839272225
838,0.1750809453148865,0.02,0.752,-0.8525235332032393,0.053,2.48e-05,0.932,0.17,0.886,0.6331208998921126
839,-0.947125073483874,0.14,0.684,-0.0059032458223983,0.315,0.608,0.000194,0.0779,0.339,-1.8387461707638149
840,-0.400202021314182,0.15,0.75,0.4847383868367612,0.329,0.216,0.0,0.295,0.598,1.6480863865932693
841,-1.0510038914932964,0.26,0.164,-0.8874857225062616,0.0331,0.854,0.965,0.202,0.0377,-2.030454956723994
842,-0.760776680024848,0.67,0.733,-0.0662924818912548,0.301,0.575,0.00053,0.0831,0.485,-1.1517268879039557
843,0.1872226253419619,0.24,0.605,1.0419587340538292,0.141,0.00064,2.23e-05,0.19,0.52,0.8525817524577041
844,0.3513308239043724,0.22,0.726,0.5171913281036814,0.0464,0.381,0.0,0.176,0.856,-0.1282752320755244
845,0.1581588453737694,0.06,0.116,-1.1226859050902296,0.0471,0.947,0.695,0.697,0.0309,1.615190194300666
846,-0.8956842358812407,0.23,0.522,0.4738649786803188,0.032,0.84,0.912,0.22,0.966,0.5343340276190067
847,0.0223812335412014,0.4,0.39,-0.4858387535275223,0.0304,0.466,0.013,0.0914,0.25,-0.9485830709576034
848,-1.4059867297728137,0.43,0.787,-0.522975624461833,0.0601,0.848,5.24e-05,0.0885,0.778,-0.4774204761691267
849,1.287276432432709,0.0,0.273,0.8365349614982724,0.0955,6.92e-05,0.0033,0.0877,0.0416,-0.15042446114902958
850,-0.4457382093706368,0.0,0.371,0.352751940137792,0.0931,1.52e-05,0.0548,0.0916,0.159,-0.2803709737311646
851,0.3794854442570109,0.47,0.536,0.4792180411573366,0.0557,0.667,0.0,0.37,0.287,0.5243078972987518
852,0.341476706780949,0.18,0.434,0.868820619562786,0.131,1.76e-05,0.699,0.0461,0.183,1.1811832589343134
853,0.1247741132542345,0.28,0.805,0.6915004250115724,0.0888,0.00258,0.214,0.0526,0.263,-0.029193473616529075
854,-0.1355583659092248,0.18,0.383,0.1384621578546746,0.0658,0.0692,0.889,0.0954,0.0405,0.5847923305379401
855,1.122014676508628,0.0,0.693,0.8248251373297962,0.0525,0.00491,1.59e-05,0.0874,0.545,0.1349926016605961
856,-0.5596568867905314,0.34,0.74,0.3723240748193882,0.101,0.0337,3.42e-05,0.259,0.825,0.6932121515501145
857,-0.6573964334175035,0.25,0.779,0.3433840808030109,0.341,0.316,0.0,0.298,0.719,0.5301728558847837
858,-0.4309863614150356,0.5,0.739,-0.5427150423458361,0.0918,0.0475,0.132,0.0732,0.285,-1.0462559287506803
859,1.8249514738893469,0.01,0.314,-1.1364031276875874,0.161,0.068,0.37,0.371,0.0768,-1.5090961800707094
860,0.1052320694747469,0.23,0.523,1.1672538526565264,0.144,0.0594,4.89e-06,0.37,0.6,0.23427095091018468
861,-0.8781267018002203,0.0,0.763,0.1650601870373566,0.231,0.782,0.0,0.181,0.705,-0.9437993617198344
862,-0.2204230392707716,0.52,0.455,0.1091875974334836,0.0388,0.555,0.0,0.327,0.434,0.06438374270585567
863,-0.2933415508021363,0.0,0.453,0.6667425110553653,0.0561,2.8e-06,0.0115,0.159,0.166,-1.1105738824064366
864,-0.32544563873202,0.4,0.61,0.7528933602948699,0.0359,0.283,0.0,0.164,0.918,0.9239442094430528
865,-1.475600983776681,0.4,0.0,-2.381157436796625,0.0,0.144,0.535,0.143,0.0,-0.40670922365243645
866,0.0017442878591111,0.04,0.539,0.0618464511523578,0.0374,0.00309,0.725,0.149,0.0779,-0.9471414051599192
867,-0.0886535504745166,0.59,0.457,-0.0893775638233939,0.0414,0.651,0.0,0.113,0.218,-1.4249553216968003
868,0.7258068264141537,0.55,0.788,0.4827309884078795,0.048,0.264,0.000321,0.0687,0.853,-0.6196211480315738
869,-0.5592658503967448,0.21,0.666,0.5019685566846621,0.0592,0.00148,0.174,0.148,0.635,1.9046373683174531
870,-0.8071829240574782,0.65,0.642,0.868820619562786,0.0612,0.000281,0.00211,0.216,0.826,-0.389511627642181
871,-0.8272039874193544,0.27,0.676,0.2577350811707266,0.0325,0.89,0.684,0.116,0.454,-1.0122784871098143
872,-0.4392176775042445,0.44,0.718,0.7804950886919928,0.0339,0.421,0.0,0.107,0.902,0.9215851199559337
873,-0.0471939168232875,0.62,0.702,0.6831362648912321,0.0618,0.0469,0.0,0.171,0.719,0.3274877507831482
874,-0.1400748362574605,0.24,0.505,-0.2452855084665364,0.0328,0.591,0.124,0.323,0.961,1.2050035097278606
875,2.2536935519468697,0.05,0.714,0.3940708911322729,0.0937,0.000185,0.882,0.173,0.614,0.09246346062892409
876,-0.7227190629995627,0.21,0.708,0.8753446644566513,0.448,0.155,0.0,0.2,0.577,-0.4129386968545423
877,-0.2231016385682101,0.23,0.51,0.896924197567129,0.108,0.000287,0.00947,0.337,0.556,0.5927214924252007
878,-0.4989484866551547,0.0,0.678,0.3126039715601588,0.165,0.577,0.0,0.113,0.507,-0.7729619646943043
879,2.04125325511243,0.17,0.466,0.7410162529239868,0.0817,3.53e-05,0.482,0.357,0.29,-0.12725951299079247
880,1.320446094535661,0.31,0.204,0.3418785319813496,0.0389,0.476,0.0,0.726,0.195,-1.6000521858518506
881,0.1078422374032728,0.28,0.492,0.8174646764238968,0.0539,0.303,0.0,0.295,0.477,0.0360419037286626
882,0.426272948773583,0.13,0.778,0.2145760149497708,0.0812,0.00217,0.000701,0.106,0.498,-0.9131967286508189
883,-1.2495721722581552,0.11,0.249,-2.14997205107042,0.0722,0.178,0.819,0.397,0.00984,-0.4471782595495325
884,3.946685618846153,0.32,0.918,0.0377576700057779,0.0749,0.00578,0.0532,0.076,0.649,0.1107791692858613
885,0.4703329744434934,0.56,0.275,0.7109052764907619,0.192,0.000355,0.0024,0.158,0.237,1.644875403680246
886,-0.4583784607997901,0.09,0.543,0.6242525776440367,0.0751,0.000286,0.0755,0.363,0.605,0.20170240993523716
887,0.0271225498158644,0.24,0.631,0.4402410549965511,0.226,0.0209,0.0,0.267,0.611,-1.10834585344638
888,0.92927283801119,0.05,0.771,0.6856455129273342,0.0522,5.15e-06,0.907,0.0576,0.43,0.626666168934301
889,-0.7770340180965277,0.44,0.704,-1.092909495061818,0.0636,0.4,0.828,0.124,0.597,-1.3070336124726194
890,2.850151139299485,0.4,0.788,-0.4085539140155784,0.0564,0.31,0.926,0.0959,0.102,0.03623849451925585
891,-1.3480840157628555,0.31,0.331,-1.2009744438166146,0.0459,0.00867,0.0,0.848,0.0389,-0.767654013348287
892,1.04684770571299,0.19,0.44,0.6950133722621153,0.0327,0.294,0.0028,0.05,0.927,-0.7490106533736942
893,0.6298758231084448,0.0,0.691,-0.5880487901980801,0.0308,0.103,0.937,0.514,0.694,0.07149377629897798
894,0.2418504095539563,0.46,0.481,0.1506738316303713,0.0278,0.0578,0.00238,0.233,0.294,0.39694983012609475
895,-1.2104685328794906,0.19,0.254,-3.0742117443680197,0.0533,0.996,0.999,0.119,0.0251,-2.8867061451528713
896,0.3368624773342665,0.48,0.583,0.3947400239419,0.0438,0.000178,0.748,0.589,0.212,0.3602528825486889
897,-0.1078241096799069,0.14,0.494,0.3959110063587477,0.044,4.74e-06,0.266,0.108,0.524,0.6921964324653825
898,-0.2853350806393547,0.41,0.557,0.5412801092502614,0.0501,0.00557,0.00133,0.151,0.158,-0.029324534143590934
899,0.2662706323459323,0.12,0.571,0.270281321351237,0.0446,0.139,0.713,0.258,0.71,1.511095370681543
900,-0.9188433663032548,0.34,0.745,-1.4339999447692942,0.0614,0.7,0.954,0.108,0.157,-1.437995844139486
901,0.7561805783015314,0.06,0.698,-1.1116452137313804,0.0462,0.0177,0.855,0.0861,0.368,-0.07634249822714202
902,-0.3969759710654421,0.2,0.338,1.0317544587070142,0.158,0.159,0.0,0.307,0.62,0.2669050221486627
903,-0.6577679179916008,0.41,0.506,0.8950840823406544,0.043,0.477,0.0,0.36,0.891,1.4488416203270154
904,-0.1450703261880849,0.71,0.593,0.5197005761397835,0.0907,0.166,2.54e-05,0.105,0.452,0.2652340004286205
905,0.1588040554235174,0.35,0.377,-1.85153881797668,0.0355,0.943,0.768,0.0961,0.105,-0.1945590936372133
906,4.8213949281075,0.0,0.4,-0.9393435152523713,0.0549,0.912,0.934,0.106,0.548,0.0033095370948875197
907,0.0099560521286307,0.3,0.6,0.4902587325161859,0.153,0.00847,0.129,0.209,0.374,-1.1757109643563317
908,-1.1825387584532794,0.38,0.693,-0.1440791710104192,0.115,0.819,0.965,0.0929,0.213,-1.438814972433624
909,-0.3580091944246029,0.62,0.762,0.5024704062918826,0.0432,0.0167,0.0,0.314,0.898,0.10275171200330367
910,-0.0681241398007177,0.09,0.746,0.1916582162200386,0.0472,0.000159,0.687,0.11,0.82,0.03243773923445313
911,0.4948900599732947,0.17,0.692,0.475537810704387,0.0967,0.000138,0.801,0.12,0.159,1.5786898375138534
912,0.4503901183603744,0.22,0.666,0.9293771388340496,0.0326,0.154,0.385,0.0302,0.971,0.2651684701650891
913,0.7035177519683149,0.21,0.127,0.8305127662116275,0.109,2.28e-06,0.675,0.33,0.0585,-0.860477631640064
914,-0.2257411342262699,0.63,0.404,0.6898275929875044,0.0496,0.198,0.0,0.114,0.112,0.791048835002019
915,0.0812517626257809,0.45,0.506,0.3848703149998985,0.0797,0.201,2.76e-05,0.961,0.535,1.1834440530261352
916,1.9868307650071733,0.19,0.302,0.0223676153843517,0.0705,0.000533,0.932,0.11,0.0975,0.5290260762729889
917,-0.3030099256385111,0.22,0.817,0.3264884773599236,0.0542,0.263,0.00317,0.0889,0.614,-0.6832182687884885
918,0.9600376262923545,0.5,0.516,-0.4950393296598966,0.0275,0.76,0.00582,0.0616,0.175,-0.4099570698638783
919,0.3507833729530711,0.59,0.539,0.7458674657937842,0.0393,0.188,0.000176,0.131,0.182,0.3274222205196168
920,0.4056848826407162,0.2,0.533,0.784677168752163,0.105,0.227,0.0,0.535,0.372,0.5289277808776928
921,0.2176257049588736,0.54,0.524,0.8141190123757607,0.147,0.132,1.96e-06,0.841,0.692,0.22988042325360172
922,0.665069098549243,0.14,0.817,-0.2308991530595511,0.0566,0.00536,0.89,0.0849,0.429,0.003768248939604953
923,-1.5436315403857126,0.23,0.45,-1.0024092825597366,0.0393,0.932,0.85,0.12,0.886,-0.9189961569733198
924,-0.7675025059979783,0.3,0.662,0.735663190446969,0.0553,0.732,0.0,0.821,0.572,-0.0225749169998899
925,2.0501102294316973,0.06,0.796,-0.2211967273199565,0.0573,0.232,0.893,0.0963,0.307,-0.029127943352997683
926,-0.130426013240775,0.52,0.718,-0.0872028821921055,0.0298,0.409,0.00168,0.111,0.224,-0.2588442821612044
927,-0.6557247528340656,0.16,0.295,0.550982534989856,0.0814,2.72e-06,0.000332,0.142,0.645,0.5638554113397592
928,-0.0076112578622343,0.41,0.552,1.0166989704904017,0.0308,0.496,0.0,0.496,0.609,-0.7948818378454515
929,1.6143979276549274,0.28,0.797,-0.2260479401897538,0.043,0.0228,0.91,0.0609,0.0373,0.0032767719631218227
930,-0.8385929223883904,0.11,0.73,0.3550939049714872,0.0345,0.669,0.00171,0.0866,0.938,-0.847994116437393
931,-0.4527768644587964,0.26,0.608,-0.2051375398889031,0.138,0.00226,0.000728,0.329,0.504,1.770005441892846
932,-1.0554226027430855,0.02,0.784,0.2145760149497708,0.348,0.332,0.00362,0.131,0.501,-1.2744323063659062
933,-0.3578723316867775,0.0,0.673,0.5394399940237865,0.0558,0.0353,0.000557,0.12,0.695,1.5112919614721363
934,-1.0781711449516236,0.3,0.878,-1.5880677741859617,0.548,0.818,0.0,0.414,0.612,-0.25612477622466456
935,0.4003374599556838,0.51,0.756,0.3405402663620952,0.125,0.271,3.28e-06,0.037,0.921,0.7856098231289392
936,1.6749890168721682,0.48,0.567,0.4338842933050924,0.0874,0.00157,0.00729,0.124,0.345,-0.782332792379249
937,1.832830857224148,0.29,0.743,0.1264177672813845,0.033,0.271,1.6e-05,0.0902,0.666,0.9769581926396975
938,-1.059919521271632,0.16,0.708,-0.0672961811056957,0.118,0.72,0.88,0.122,0.64,-1.2078207934865617
939,3.769575460190336,0.0,0.158,-1.7220616193138123,0.0361,0.934,0.921,0.0849,0.0371,-1.491140887863193
940,-0.2464367353674282,0.51,0.578,0.629103790513834,0.0496,0.108,2.9e-06,0.114,0.719,1.706735972453587
